,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,age_bin,edu_bin,marital_bin,race_bin
12069,21, Private,213571, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
12070,20, ?,439345, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,35, United-States, <=50K,<=30,low,not-married,Non-White
12071,42, State-gov,192730, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K,31-60,high,married,Non-White
12072,51, Private,173583, Assoc-acdm,4, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,59, ?, >50K,31-60,low,married,Non-White
12073,59, Private,119050, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1631,40, United-States, >50K,31-60,high,married,Non-White
12074,31, Private,191189, Assoc-acdm,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
12075,38, Private,184900, 9th,10, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,33, United-States, <=50K,31-60,low,married,Non-White
12076,25, ?,336791, Some-college,4, Never-married, ?, Not-in-family, White, Male,0,0,60, United-States, <=50K,<=30,low,not-married,Non-White
12077,57, Private,158495, Masters,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K,31-60,high,married,Non-White
12078,44, Private,252710, Masters,12, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,36, United-States, >50K,31-60,high,married,Non-White
12079,30, Private,193530, Some-college,10, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
12080,38, Private,186385, 7th-8th,14, Separated, Sales, Own-child, White, Male,0,0,58, Hong, <=50K,31-60,high,not-married,Non-White
12081,51, Local-gov,117277, Bachelors,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,31-60,low,married,Non-White
12082,33, State-gov,161527, Bachelors,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,61, United-States, <=50K,31-60,high,married,Non-White
12083,23, Private,156539, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Mexico, <=50K,<=30,low,not-married,Non-White
12084,38, Local-gov,95930, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
12085,51, Private,116415, 7th-8th,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K,31-60,low,married,Non-White
12086,45, State-gov,298373, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,61, United-States, >50K,31-60,high,married,Non-White
12087,24, Private,337705, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,26, United-States, <=50K,<=30,low,not-married,Non-White
12088,23, Local-gov,190356, 10th,10, Never-married, Sales, Own-child, White, Female,0,0,73, United-States, <=50K,<=30,low,not-married,Non-White
12089,45, State-gov,59163, Bachelors,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,7674,0,51, United-States, >50K,31-60,high,married,Non-White
12090,45, Private,315292, Assoc-acdm,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,57, United-States, >50K,31-60,high,married,Non-White
12091,21, Private,133475, HS-grad,6, Never-married, Transport-moving, Not-in-family, White, Male,0,0,13, United-States, <=50K,<=30,low,not-married,Non-White
12092,33, Private,103556, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K,31-60,high,not-married,Non-White
12093,49, ?,114705, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K,31-60,low,married,Non-White
12094,47, Self-emp-not-inc,171705, Prof-school,3, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K,31-60,low,married,Non-White
12095,23, Private,192042, HS-grad,4, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,25, United-States, <=50K,<=30,low,not-married,Non-White
12096,25, Private,30930, Bachelors,3, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K,<=30,low,not-married,Non-White
12097,40, Local-gov,230826, HS-grad,9, Widowed, Sales, Unmarried, White, Female,0,0,45, Portugal, <=50K,31-60,low,not-married,Non-White
12098,22, Private,276330, Assoc-voc,13, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,59, United-States, <=50K,<=30,high,not-married,Non-White
12099,28, Local-gov,242169, Some-college,13, Divorced, Sales, Husband, White, Female,0,0,40, Jamaica, <=50K,<=30,high,not-married,Non-White
12100,46, Private,181799, HS-grad,9, Divorced, Other-service, Own-child, Black, Female,0,0,37, United-States, <=50K,31-60,low,not-married,Non-White
12101,35, Private,40781, Bachelors,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1914,96, United-States, >50K,31-60,high,married,Non-White
12102,35, Private,118947, 10th,9, Divorced, ?, Unmarried, White, Female,0,0,20, United-States, <=50K,31-60,low,not-married,Non-White
12103,25, State-gov,194203, 12th,13, Widowed, Tech-support, Not-in-family, White, Female,4195,0,40, Mexico, <=50K,<=30,high,not-married,Non-White
12104,41, Private,183340, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,58, United-States, >50K,31-60,high,married,Non-White
12105,49, Private,176070, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,4952,0,50, United-States, >50K,31-60,high,married,Non-White
12106,45, Private,368653, HS-grad,9, Divorced, Other-service, Wife, White, Female,0,0,26, United-States, <=50K,31-60,low,not-married,Non-White
12107,19, Private,110696, HS-grad,7, Never-married, Priv-house-serv, Not-in-family, Black, Female,0,0,60, Dominican-Republic, <=50K,<=30,low,not-married,Non-White
12108,34, Private,216693, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
12109,29, Private,191790, HS-grad,14, Never-married, Transport-moving, Not-in-family, White, Female,3292,0,37, United-States, <=50K,<=30,high,not-married,Non-White
12110,41, Private,182626, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K,31-60,low,married,Non-White
12111,43, Private,302052, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
12112,41, Private,173628, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K,31-60,low,married,Non-White
12113,55, Private,144796, Preschool,9, Divorced, Armed-Forces, Other-relative, White, Female,0,0,33, United-States, <=50K,31-60,low,not-married,Non-White
12114,22, ?,168496, 10th,3, Divorced, ?, Own-child, White, Female,0,0,20, United-States, <=50K,<=30,low,not-married,Non-White
12115,27, ?,181669, 12th,11, Never-married, Sales, Not-in-family, White, Female,0,0,10, Nicaragua, <=50K,<=30,high,not-married,Non-White
12116,42, Private,108685, Masters,14, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K,31-60,high,married,Non-White
12117,34, Federal-gov,216250, Bachelors,9, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K,31-60,low,married,Non-White
12118,44, Private,178629, Bachelors,13, Never-married, Prof-specialty, Husband, White, Male,0,0,60, Hong, >50K,31-60,high,not-married,Non-White
12119,27, Private,228944, Bachelors,11, Never-married, Priv-house-serv, Own-child, White, Male,0,0,45, United-States, <=50K,<=30,high,not-married,Non-White
12120,56, Local-gov,187730, Some-college,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Dominican-Republic, <=50K,31-60,low,married,Non-White
12121,51, Private,35025, Assoc-voc,15, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
12122,19, Private,246985, 11th,7, Never-married, ?, Own-child, White, Male,0,0,15, United-States, <=50K,<=30,low,not-married,Non-White
12123,56, Local-gov,116651, Prof-school,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K,31-60,high,married,Non-White
12124,47, Local-gov,274075, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K,31-60,high,married,Non-White
12125,25, Private,264500, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,37, United-States, <=50K,<=30,high,not-married,Non-White
12126,44, Private,284398, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Female,0,0,56, United-States, <=50K,31-60,high,not-married,Non-White
12127,72, Private,102025, Some-college,5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K,61+,low,married,Non-White
12128,48, Private,208616, Assoc-voc,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,76, Columbia, >50K,31-60,low,married,Non-White
12129,20, Local-gov,308544, 11th,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,38, United-States, <=50K,<=30,low,not-married,Non-White
12130,19, Private,184371, Some-college,10, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,15, United-States, <=50K,<=30,low,not-married,Non-White
12131,30, Private,193187, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,63, Mexico, <=50K,<=30,low,married,Non-White
12132,24, Private,287654, 11th,10, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,50, United-States, <=50K,<=30,low,not-married,Non-White
12133,19, Private,118890, HS-grad,7, Never-married, Tech-support, Own-child, White, Male,0,0,41, United-States, <=50K,<=30,low,not-married,Non-White
12134,23, ?,95872, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,20, United-States, <=50K,<=30,low,not-married,Non-White
12135,30, Private,106693, Masters,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K,<=30,low,married,Non-White
12136,49, Private,407999, Bachelors,12, Married-spouse-absent, Tech-support, Unmarried, White, Male,0,0,25, United-States, <=50K,31-60,high,married,Non-White
12137,40, Private,321624, Assoc-voc,9, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K,31-60,low,not-married,Non-White
12138,67, Self-emp-inc,108199, Masters,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K,61+,low,married,Non-White
12139,23, Private,212751, HS-grad,8, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
12140,49, Private,201796, Prof-school,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,9410,0,40, United-States, >50K,31-60,high,married,Non-White
12141,48, State-gov,253592, HS-grad,9, Never-married, ?, Not-in-family, White, Female,0,0,20, United-States, <=50K,31-60,low,not-married,Non-White
12142,56, Private,173932, Masters,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K,31-60,high,married,Non-White
12143,45, Private,106912, Some-college,9, Separated, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
12144,50, Local-gov,78753, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
12145,31, Local-gov,138094, 5th-6th,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,6918,0,60, United-States, <=50K,31-60,low,married,Non-White
12146,63, State-gov,265193, Assoc-voc,16, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K,61+,high,married,Non-White
12147,20, Private,50995, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,21, United-States, <=50K,<=30,low,not-married,Non-White
12148,26, Private,34161, HS-grad,10, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,45, United-States, <=50K,<=30,low,married,Non-White
12149,24, Private,388364, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
12150,43, ?,91644, HS-grad,12, Never-married, ?, Not-in-family, White, Female,0,0,25, United-States, <=50K,31-60,high,not-married,Non-White
12151,18, ?,240982, Some-college,6, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,36, United-States, <=50K,<=30,low,not-married,Non-White
12152,41, Private,199904, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,12, United-States, <=50K,31-60,low,not-married,Non-White
12153,35, Private,213759, Some-college,10, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,26, United-States, <=50K,31-60,low,married,Non-White
12154,22, Private,171964, 12th,7, Never-married, Exec-managerial, Own-child, White, Female,0,2003,40, United-States, <=50K,<=30,low,not-married,Non-White
12155,28, Private,185541, Bachelors,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K,<=30,high,married,Non-White
12156,19, Private,125760, Doctorate,5, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K,<=30,low,married,Non-White
12157,61, State-gov,197038, 5th-6th,12, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K,61+,high,married,Non-White
12158,34, ?,146496, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, <=50K,31-60,low,not-married,Non-White
12159,18, Private,239700, Some-college,13, Never-married, Sales, Own-child, White, Male,0,0,26, United-States, <=50K,<=30,high,not-married,Non-White
12160,18, Private,295148, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K,<=30,high,not-married,Non-White
12161,37, Private,192696, HS-grad,9, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,37, United-States, <=50K,31-60,low,married,Non-White
12162,59, Private,109195, 1st-4th,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,59, Peru, >50K,31-60,high,married,Non-White
12163,57, Private,169046, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, <=50K,31-60,low,married,Non-White
12164,23, Private,64211, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
12165,31, Private,174772, Assoc-voc,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Haiti, <=50K,31-60,high,not-married,Non-White
12166,58, Self-emp-not-inc,298207, Masters,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,72, ?, >50K,31-60,high,married,Non-White
12167,53, Private,93040, Assoc-acdm,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,59, Taiwan, <=50K,31-60,low,married,Non-White
12168,46, Private,116292, 9th,4, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
12169,21, Private,186927, HS-grad,4, Divorced, Adm-clerical, Not-in-family, Other, Female,5085,0,37, United-States, <=50K,<=30,low,not-married,Non-White
12170,38, Private,123352, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1738,50, United-States, >50K,31-60,high,married,Non-White
12171,21, Federal-gov,225085, Some-college,10, Never-married, ?, Other-relative, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
12172,43, Self-emp-not-inc,181002, Assoc-acdm,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, >50K,31-60,high,married,Non-White
12173,44, Self-emp-not-inc,336640, HS-grad,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K,31-60,high,married,Non-White
12174,55, Private,92025, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,5718,0,40, United-States, >50K,31-60,high,married,Non-White
